genre_id,genres
tt7736664,comedy
tt15057542,thriller
tt7655590,"comedy, documentation"
tt6269658,"comedy, animation, action, family, fantasy"
tt7768010,"comedy, family"
tt6710214,documentation
tt7807026,"drama, crime, thriller, action, european"
tt7321274,"documentation, drama"
tt8001718,"comedy, family"
tt8286926,"comedy, drama"
tt8512320,"horror, comedy, thriller"
tt6264596,"comedy, documentation"
tt8110630,comedy
tt5601910,"drama, crime, documentation, comedy, history"
tt8871764,reality
tt7125822,drama
tt4061944,"drama, history"
tt7370000,"crime, drama, history, thriller"
tt9203030,"music, documentation"
tt6343706,"comedy, music, romance"
tt6386168,"thriller, crime, drama, european"
tt7492760,drama
tt6964520,"romance, comedy, drama"
tt6795136,documentation
tt8908110,reality
tt7797658,"romance, drama, fantasy, horror, scifi, thriller"
tt9118620,"documentation, crime, history, music"
tt8510324,"comedy, drama, sport"
tt8276106,"comedy, romance, thriller"
tt4329242,"comedy, romance"
tt9620806,"thriller, horror, animation, drama, european"
tt8193396,"drama, romance"
tt7606620,"crime, drama, action"
tt7533878,"comedy, drama"
tt8110440,documentation
tt7707314,"drama, comedy"
tt9349942,comedy
tt3398808,"comedy, european"
tt7364706,comedy
tt6186696,"thriller, drama, european"
tt9097372,documentation
tt10078502,documentation
tt7981318,"romance, comedy"
tt8324578,comedy
tt7583280,drama
tt4907094,thriller
tt4328934,"drama, romance"
tt5635808,"romance, comedy"
tt6936350,"action, drama, documentation"
tt6615648,"thriller, romance"
tt8835552,"drama, romance"
tt8043306,"drama, comedy, action, crime, romance"
tt6984530,"drama, european"
tt7321504,"documentation, european"
tt6851966,"thriller, drama, crime"
tt10438662,"drama, romance"
tt8591984,animation
tt6685776,"romance, comedy, drama"
tt8866904,"drama, crime"
tt6522634,"thriller, crime, drama, european"
tt7683350,"documentation, european"
tt6218048,comedy
tt7018722,"animation, comedy, family, fantasy"
tt8129694,comedy
tt16114198,documentation
tt6409782,"horror, thriller"
tt9315418,"drama, comedy, family"
tt7804254,"animation, action, family"
tt10078900,"comedy, sport"
tt10455716,documentation
tt4157510,"comedy, drama"
tt8219520,documentation
tt7582798,"comedy, documentation"
tt6721132,"documentation, european"
tt8251336,drama
tt6350558,"drama, romance"
tt6725484,"romance, comedy, drama"
tt7335938,comedy
tt5433884,"animation, comedy"
tt9017614,comedy
tt6892388,comedy
tt7073222,drama
tt6822400,comedy
tt8893498,drama
tt11456582,"animation, family, music"
tt20424818,comedy
tt6719840,"comedy, drama"
tt7527694,"crime, drama, thriller"
tt8498114,"comedy, drama"
tt7059506,horror
tt11256118,"comedy, animation"
tt8467788,comedy
tt6352548,comedy
tt7371662,"drama, comedy"
tt6866914,"drama, comedy"
tt4315044,"documentation, drama"
tt8769032,"drama, romance, comedy"
tt8893608,"documentation, history, european"
tt8852242,comedy
tt7053684,"drama, horror"
tt6330514,"crime, documentation"
tt7983796,reality
tt6318200,comedy
tt7151438,"comedy, romance"
tt7068896,"comedy, documentation"
tt8159960,documentation
tt7867724,documentation
tt8026108,documentation
tt8894180,"drama, romance"
tt9038520,comedy
tt3328398,"drama, crime"
tt6791638,thriller
tt5910902,"drama, comedy"
tt8438438,"drama, romance, music, comedy"
tt6539420,"romance, comedy, drama"
tt7906422,"crime, thriller, action"
tt8467922,comedy
tt8246636,"drama, romance"
tt6284014,"drama, comedy"
tt7178034,documentation
tt9270416,"comedy, fantasy"
tt7512304,"crime, thriller"
tt7520228,comedy
tt9315848,comedy
tt7933564,"thriller, action, crime, drama"
tt8007436,comedy
tt8595708,"romance, drama, action"
tt6794448,comedy
tt9315892,"family, animation"
tt8499662,"comedy, drama"
tt7981260,"thriller, drama"
tt6680270,comedy
tt8560884,documentation
tt4699202,"crime, thriller"
tt7607452,comedy
tt8076266,"romance, comedy, drama"
tt7104984,"thriller, action, crime, history, european"
tt6856186,comedy
tt7535792,comedy
tt9060526,"comedy, documentation"
tt8861786,"family, comedy"
tt6514218,drama
tt6225842,"scifi, action, comedy"
tt4389410,"documentation, comedy, romance"
tt8413624,"documentation, european"
tt8167872,documentation
tt8329618,"drama, crime"
tt8234502,"documentation, sport"
tt9163340,"comedy, romance"
tt9234638,comedy
tt7502214,"drama, comedy"
tt7087944,"romance, action, thriller"
tt6514010,"comedy, drama, crime"
tt6940696,drama
tt7822454,drama
tt7607400,"comedy, drama, crime"
tt7607498,comedy
tt5917052,"romance, family"
tt5814408,"fantasy, comedy, family"
tt7624932,"drama, action"
tt7388694,"documentation, european"
tt8583378,"romance, comedy, music"
tt5117484,"drama, comedy"
tt6406976,"drama, comedy"
tt8587122,"horror, comedy"
tt6346982,"fantasy, drama, european"
tt8476276,"drama, european"
tt8004552,comedy
tt6333072,documentation
tt7127976,comedy
tt8201924,"comedy, european"
tt8329296,drama
tt9765900,"comedy, drama"
tt7607558,comedy
tt6544850,"romance, drama"
tt8045670,comedy
tt8493514,comedy
tt5827360,"romance, comedy, drama"
tt5820544,"drama, romance, thriller, action, crime"
tt7322864,"music, comedy, family"
tt15007420,"romance, comedy"
tt9074344,drama
tt9046560,"music, documentation"
tt20783648,"comedy, animation"
tt7099076,action
tt9537072,"comedy, drama"
tt5513920,drama
tt9248252,"drama, family, comedy, romance"
tt7385538,"comedy, drama"
tt9060390,"drama, romance"
tt9085726,"animation, family"
tt7127344,"drama, romance, comedy"
tt10515548,comedy
tt20764708,"animation, comedy"
tt3257794,"romance, drama, music"
tt6502534,comedy
tt8581230,drama
tt7713204,"scifi, fantasy, animation, comedy, family"
tt7229730,"comedy, romance"
tt8529070,"drama, family"
tt6603812,"crime, drama"
tt7243756,drama
tt7183082,comedy
tt8665900,comedy
tt7663776,comedy
tt7843946,"drama, romance"
tt7647198,"romance, comedy, drama"
tt7607492,comedy
tt10485928,"comedy, fantasy, animation, family"
tt7587068,comedy
tt8748256,"family, comedy"
tt6568868,"documentation, european"
tt7819668,"drama, music, romance"
tt7607318,comedy
tt6852616,comedy
tt6690322,"comedy, documentation"
tt5161784,"drama, comedy, european"
tt7904606,documentation
tt8791742,"drama, romance"
tt8607728,"crime, drama"
tt7607450,comedy
tt6949882,"comedy, drama, family"
tt7486356,"romance, comedy, sport"
tt7541708,"drama, comedy, romance"
tt7741602,"thriller, drama"
tt9154584,"comedy, sport"
tt8507516,comedy
tt7606464,comedy
tt7607260,comedy
tt5882416,"drama, family, history, european"
tt8081748,comedy
tt6891660,"drama, documentation"
tt9084890,drama
tt6972212,"comedy, drama, romance"
tt8757960,"horror, comedy"
tt7752142,comedy
tt7607332,comedy
tt8140738,comedy
tt6127024,"thriller, drama"
tt9233904,"animation, family, comedy, fantasy"
tt6950250,comedy
tt11151836,"animation, action"
tt7902184,comedy
tt5158844,"documentation, music"
tt6487242,"action, fantasy, horror, western, family, scifi"
tt9189572,comedy
tt7924854,animation
tt8540608,drama
tt8328418,"comedy, european"
tt6524440,"action, crime"
tt3407614,thriller
tt6833550,comedy
tt8857590,comedy
tt6436212,drama
tt7034962,drama
tt6522846,"comedy, european"
tt8571410,"thriller, action, drama, romance"
tt7607416,comedy
tt8686460,"comedy, drama"
tt7698408,comedy
tt9140904,drama
tt9033440,"scifi, action, drama, fantasy"
tt8531618,"action, comedy"
tt9866736,drama
tt7853268,"thriller, horror, crime, drama"
tt7128070,"drama, romance"
tt7924764,"comedy, documentation"
tt7686876,"comedy, romance"
tt12467250,documentation
tt8273258,thriller
tt7201224,documentation
tt10546234,drama
tt8506874,drama
tt8426270,comedy
tt7138456,documentation
tt7183876,"comedy, documentation"
tt7871636,comedy
tt8134310,comedy
tt6386352,comedy
tt9437052,"comedy, drama"
tt8847418,drama
tt8669070,"family, romance, drama, comedy"
tt1312171,"comedy, drama, fantasy, scifi, action"
tt10589968,"horror, reality, thriller, documentation"
tt9077530,"drama, romance"
tt8367814,"crime, action, comedy"
tt9335498,"scifi, action, animation, horror, fantasy, thriller"
tt9561862,"scifi, animation, thriller, horror, comedy, fantasy, drama, action"
tt7772602,"drama, comedy, action, crime, horror"
tt10233448,"animation, action, drama, war, history"
tt8036272,"comedy, animation"
tt7520794,"comedy, drama"
tt10436228,"action, animation, scifi, family"
tt5180504,"scifi, action, horror, drama, fantasy"
tt8740790,"drama, history, romance"
tt11937662,"drama, thriller"
tt8398600,"comedy, drama"
tt7698468,"crime, drama, thriller, war, history"
tt10713450,"documentation, crime, music"
tt10473306,"thriller, horror, family, drama, fantasy"
tt10098498,documentation
tt10048342,"drama, sport"
tt7588054,"scifi, drama, romance"
tt7767422,"drama, comedy"
tt8064302,"thriller, crime, drama, comedy"
tt10483610,"crime, drama, thriller"
tt10050772,comedy
tt8289930,"documentation, sport"
tt8420184,"documentation, history, sport"
tt3007572,"drama, thriller, scifi, horror, fantasy"
tt10293938,"thriller, action, drama, romance, crime"
tt8962124,"drama, comedy, romance"
tt10003008,"drama, horror, thriller"
tt7909970,"drama, crime"
tt6611916,"action, scifi, thriller, history, drama, horror"
tt7939766,"drama, thriller, fantasy"
tt1302006,"crime, drama, history, thriller"
tt9908860,"reality, comedy, history, documentation"
tt10875696,"thriller, drama, horror"
tt9612516,comedy
tt11904786,"reality, romance, documentation"
tt10062292,"comedy, drama"
tt8936646,"crime, drama, action, thriller"
tt9698480,"thriller, crime, drama"
tt12888462,documentation
tt9016974,"crime, drama, horror, scifi, thriller"
tt8788458,"animation, thriller, scifi, action, drama, horror, fantasy"
tt8949056,"comedy, drama"
tt9139220,"drama, action, thriller, fantasy, horror"
tt8228288,"scifi, thriller, horror, european"
tt7846844,"crime, drama, action"
tt9174536,"war, drama"
tt7556122,"fantasy, action, thriller"
tt8923854,"scifi, thriller, action, drama, horror"
tt8508734,"thriller, drama, horror"
tt7653254,"drama, romance, comedy"
tt11755260,"scifi, animation, comedy, action, fantasy"
tt3387520,"horror, thriller"
tt7395114,"crime, drama, thriller, horror"
tt10189300,"drama, family"
tt8258074,documentation
tt7984766,"history, war, drama, romance"
tt10795658,"action, drama, scifi, thriller, fantasy"
tt6905690,"scifi, family, animation, fantasy, horror, drama, action"
tt7137906,"drama, crime, history"
tt1206885,"drama, action, crime, thriller, western"
tt10970552,"thriller, drama, scifi, horror"
tt7541106,"thriller, drama, horror"
tt7052494,"drama, thriller, action, sport, european"
tt9077540,"drama, romance"
tt6560164,"horror, thriller, drama, fantasy, scifi"
tt6841122,"romance, war, drama"
tt5431890,"drama, thriller, history, crime, war, romance"
tt9059350,"action, drama, scifi, fantasy"
tt11161474,drama
tt8781414,"scifi, thriller, drama"
tt8688634,"action, drama, crime, thriller"
tt8106534,"thriller, comedy, action"
tt10618286,"comedy, drama"
tt9893250,"drama, thriller, comedy, crime"
tt11318602,"documentation, crime"
tt9243946,"crime, drama, thriller, action"
tt7374948,"romance, comedy"
tt8879894,"history, thriller, drama"
tt11464826,"drama, documentation"
tt8855960,"comedy, romance"
tt3833480,"history, action, war, drama"
tt5919756,"thriller, drama"
tt1488606,"thriller, action, crime, drama"
tt8580274,"music, comedy"
tt11056808,"documentation, sport, reality"
tt10919486,"scifi, drama, thriller"
tt7605074,"scifi, action, drama, thriller"
tt10521092,"drama, war, history, documentation, european"
tt10098620,"drama, comedy, romance"
tt10362466,"drama, romance"
tt8110640,"scifi, crime, thriller"
tt6259380,"scifi, action, crime, thriller, drama"
tt4332232,thriller
tt9251798,"thriller, action, drama, fantasy, scifi"
tt10886166,"romance, drama, european"
tt11704040,"reality, romance"
tt9359220,"thriller, crime, drama"
tt9827854,"drama, history"
tt9253866,documentation
tt10359446,documentation
tt13322572,reality
tt7826108,"scifi, drama"
tt6292852,"scifi, horror, drama, thriller"
tt8784956,"thriller, crime, action, drama"
tt1070874,"drama, history, thriller"
tt0800325,"drama, comedy, music"
tt7423538,"drama, history, thriller, crime"
tt8707922,"romance, comedy"
tt7971476,"comedy, drama"
tt1618434,"comedy, crime, romance, action"
tt9777644,"war, drama"
tt10539608,"drama, scifi, thriller, fantasy"
tt11841276,"thriller, scifi, drama, fantasy"
tt11147852,"scifi, action, comedy, fantasy, horror, animation"
tt8778064,"drama, scifi, thriller"
tt7607544,drama
tt19354884,"thriller, drama"
tt9184986,"drama, action, history"
tt8169446,"comedy, drama"
tt10681222,"documentation, family, history"
tt9619798,"romance, comedy"
tt6472976,"romance, drama"
tt9173418,"thriller, horror, drama"
tt4126476,"drama, romance"
tt8210856,"action, scifi, fantasy, drama"
tt8075260,"romance, comedy"
tt10872880,"comedy, family, scifi, animation, action"
tt9056818,"documentation, european"
tt8880894,"drama, scifi, comedy"
tt8001106,"drama, thriller, crime"
tt8404614,"drama, comedy, history"
tt2235695,"romance, drama, thriller"
tt8426594,"western, thriller, horror"
tt5952634,"drama, history"
tt9684220,"comedy, reality"
tt14033496,"animation, action, scifi, comedy, family, fantasy"
tt9683478,"comedy, romance, drama"
tt8526872,"drama, comedy, history"
tt10161886,"comedy, drama, music, romance"
tt12312250,"documentation, crime"
tt13624584,"animation, comedy"
tt5690870,"drama, romance, history, war, thriller"
tt11073588,"crime, drama, thriller, scifi"
tt10514222,"drama, music"
tt7949606,"romance, documentation, drama, history, war"
tt10530176,"scifi, thriller, drama, crime, horror"
tt6772802,drama
tt9817298,reality
tt9680524,reality
tt9446688,"drama, fantasy, scifi, comedy"
tt6127004,"scifi, thriller, fantasy, european"
tt20873518,"drama, thriller, romance"
tt1860242,"drama, thriller, crime"
tt9642938,"documentation, drama, thriller, crime"
tt6418778,"scifi, thriller, drama"
tt11426660,"documentation, sport, reality"
tt9628244,"scifi, animation, family, action, comedy, fantasy, drama"
tt8295472,"scifi, drama, thriller, fantasy, horror"
tt8615822,"scifi, action"
tt12585152,"documentation, history, reality"
tt2481498,"crime, thriller, drama"
tt10482560,"comedy, family, fantasy, scifi, animation, action"
tt8058874,"thriller, horror, comedy, music"
tt9466298,"scifi, action, animation, crime, drama, thriller"
tt6060444,"comedy, action"
tt10554898,"action, drama, thriller, romance, comedy, fantasy, horror"
tt9398640,comedy
tt12004280,"reality, romance"
tt7455754,documentation
tt11394180,"documentation, drama"
tt7043012,"thriller, horror, comedy"
tt8369840,"scifi, drama, thriller"
tt10888876,"comedy, drama, romance"
tt7555294,"crime, drama, action, comedy, thriller"
tt9103932,"documentation, history, war"
tt11823076,"documentation, crime"
tt12829958,"fantasy, horror, thriller, drama"
tt7263154,"drama, crime, thriller"
tt11973834,documentation
tt5868244,"drama, history, comedy, crime"
tt11819890,"family, fantasy, animation, action, scifi"
tt7550000,"crime, scifi, action, thriller"
tt4687108,"drama, thriller, scifi, horror"
tt9860676,"crime, drama, thriller"
tt10620868,"horror, thriller, action, drama"
tt7371896,"war, drama, thriller, history"
tt9415632,"comedy, drama"
tt12516712,"drama, comedy, romance, action"
tt2983222,"thriller, crime, drama, reality"
tt10220588,"romance, action, comedy, drama, fantasy, horror, scifi"
tt5807330,"crime, documentation"
tt8041276,"drama, comedy"
tt8652642,"scifi, action, crime, drama, fantasy"
tt3111426,"thriller, drama, crime"
tt9412098,"documentation, crime, music"
tt7458762,"thriller, action, scifi, war, drama, european"
tt9151230,"thriller, drama, scifi"
tt8856470,"animation, action, fantasy, family"
tt4995776,"history, drama, thriller"
tt10584608,"comedy, drama, action, crime"
tt7777196,"drama, history, action"
tt8787802,"drama, scifi, romance"
tt1759744,"drama, documentation, crime"
tt8923484,"documentation, history"
tt12370124,reality
tt14337216,"scifi, fantasy, music, comedy, drama, family, documentation"
tt4139588,"action, drama, crime, thriller, european"
tt7315484,"drama, thriller, fantasy, horror, scifi, european"
tt9184994,"comedy, crime, drama, romance"
tt8699270,"animation, action, scifi, fantasy, drama"
tt8629748,"action, comedy, drama, thriller, crime"
tt10516984,music
tt12540080,"thriller, drama"
tt2076298,"action, drama, history"
tt9581768,reality
tt11989890,documentation
tt11043632,"animation, drama, crime, fantasy, romance, thriller"
tt7671598,"drama, thriller"
tt8328716,"action, scifi, thriller, horror"
tt10834478,reality
tt12374132,"scifi, drama, fantasy, horror, action, comedy, thriller"
tt11600174,"documentation, crime"
tt9806192,"fantasy, drama, romance, animation, european"
tt11771594,comedy
tt3547306,"thriller, drama, action, crime"
tt13607518,comedy
tt8128188,"drama, sport"
tt4779326,"action, thriller, drama, family, fantasy"
tt8462412,"drama, family"
tt11239552,"drama, romance"
tt4257940,"romance, drama"
tt3256226,"scifi, romance, drama"
tt9067182,drama
tt7488208,"comedy, family, fantasy, scifi, romance, animation"
tt8618654,documentation
tt8686106,"drama, crime, thriller"
tt5795282,documentation
tt5294518,"horror, thriller, drama"
tt7533152,"drama, history"
tt9624766,"action, scifi, fantasy, thriller, comedy"
tt12987894,"documentation, thriller, crime"
tt12867810,"drama, comedy, romance"
tt8165086,"drama, crime, music"
tt10199586,"fantasy, drama, romance"
tt12451520,"drama, comedy, romance"
tt9899340,"comedy, drama, romance"
tt8179388,"scifi, action, comedy"
tt12027034,comedy
tt9794630,"thriller, action, crime"
tt5616176,"drama, romance"
tt7718088,"drama, comedy"
tt8836988,"action, crime, thriller"
tt6193408,"family, comedy, animation, fantasy, scifi"
tt8463172,"documentation, crime, history"
tt11863046,documentation
tt9577852,"documentation, music, history"
tt9351980,documentation
tt12588372,"crime, documentation"
tt10837476,documentation
tt6834140,"thriller, drama, crime"
tt4729430,"fantasy, comedy, family, animation, european"
tt13273826,"drama, thriller, action, fantasy, horror"
tt11680468,"drama, action, animation, comedy, crime"
tt10600398,"fantasy, drama, family, action, comedy"
tt3907584,"romance, drama"
tt8704802,documentation
tt9358204,"documentation, history"
tt9164986,"comedy, drama, romance"
tt7403736,"scifi, drama, horror"
tt12759400,"documentation, history"
tt12792418,"thriller, drama, action, crime"
tt11423784,"drama, music"
tt9381622,"comedy, drama"
tt10050778,documentation
tt12324660,"comedy, family, drama, romance"
tt10199914,drama
tt11388580,"music, documentation"
tt8961508,"crime, drama, comedy"
tt7949204,"drama, thriller, fantasy, horror"
tt10642834,"comedy, drama, music"
tt8741648,"action, family, fantasy, scifi"
tt10731386,"documentation, history"
tt11165002,"crime, documentation, history"
tt4460792,"crime, drama"
tt9387250,"scifi, action"
tt9073958,"drama, thriller, crime"
tt9026184,"horror, thriller, drama"
tt9117054,"drama, sport"
tt7087260,drama
tt4878488,drama
tt8022978,"action, animation, scifi, thriller, comedy, drama, fantasy"
tt5859882,"drama, romance, european"
tt11604750,"comedy, fantasy, family, animation, action, scifi"
tt11405390,"action, scifi, animation, thriller, drama"
tt8201170,"romance, comedy"
tt7043380,"drama, scifi, romance"
tt8115560,reality
tt5096470,"comedy, romance"
tt8637504,documentation
tt6256978,"drama, documentation"
tt10307440,"thriller, action"
tt10016704,"music, drama"
tt9264728,"horror, thriller, scifi"
tt10888708,"action, comedy, family"
tt9421868,"drama, music"
tt10370932,"drama, thriller, crime"
tt10332322,"animation, action, comedy, family"
tt1758589,"drama, comedy, romance"
tt10847306,comedy
tt7042146,"animation, action, thriller, family"
tt8693266,"drama, thriller, crime, action"
tt6468740,"drama, history, romance, documentation"
tt6937368,"drama, comedy"
tt11994750,"documentation, crime"
tt8523042,"drama, thriller, romance, action"
tt10675724,"horror, drama, fantasy, european"
tt11958344,"fantasy, drama, romance, animation, family"
tt2197936,"drama, war"
tt10810424,comedy
tt13316746,comedy
tt11398870,"drama, war, thriller, crime"
tt13375866,"scifi, drama, action, animation"
tt10915286,"thriller, documentation, drama"
tt8846176,"western, drama"
tt9063902,"comedy, drama, european"
tt10675488,comedy
tt9261218,"drama, comedy"
tt10473150,drama
tt10394770,reality
tt10027990,drama
tt11475228,"documentation, crime, sport"
tt5125894,"comedy, drama, sport"
tt12767498,"animation, family"
tt11240506,"horror, thriller, drama, romance, fantasy, european"
tt9098928,"documentation, drama"
tt8652818,"fantasy, animation, drama, romance"
tt10095402,"documentation, reality"
tt9849210,"drama, scifi, action, thriller"
tt9067020,"drama, scifi, reality"
tt10377036,comedy
tt10810430,documentation
tt8000718,"thriller, drama, action"
tt8107988,"scifi, drama, animation, music"
tt8750956,"drama, action, fantasy, history, romance"
tt4651448,"animation, comedy, action, family, drama, fantasy, romance"
tt12930534,"documentation, history"
tt8743064,"scifi, thriller, action, crime, drama"
tt5206260,"comedy, fantasy, animation, drama, family"
tt11833494,"crime, documentation"
tt13110256,"documentation, music"
tt10687134,"action, comedy, family, fantasy, animation, scifi"
tt5316540,"action, thriller, drama"
tt9690302,drama
tt8099236,"documentation, history, european"
tt9196192,"drama, european"
tt9632590,"comedy, drama, european"
tt9861504,comedy
tt11024272,"comedy, horror"
tt9348718,"scifi, drama, animation, romance, action, horror"
tt8403536,comedy
tt12508898,"drama, romance"
tt9308682,"action, drama, war, animation"
tt9252508,"comedy, drama, romance, family"
tt11284280,"thriller, horror, drama"
tt8690518,"comedy, drama, family"
tt10075318,"thriller, drama, scifi, fantasy"
tt10487072,"reality, comedy, horror, scifi"
tt1950235,"romance, comedy"
tt9134194,"drama, comedy, crime"
tt9866072,"romance, comedy"
tt10303430,"drama, thriller"
tt7456312,"thriller, crime, drama"
tt9015306,"music, documentation"
tt12313914,"drama, horror"
tt8509922,"drama, music, comedy"
tt8826128,"horror, scifi, drama, fantasy"
tt8575476,"crime, drama, thriller"
tt7822432,"comedy, thriller, drama, action, crime"
tt8535968,"drama, european"
tt10324166,"comedy, scifi, romance"
tt9850952,comedy
tt12458252,drama
tt9170386,"crime, drama, thriller"
tt8914012,"animation, comedy, family, horror, scifi"
tt10971520,"comedy, reality"
tt9460858,"scifi, fantasy, thriller, action, drama, war"
tt9731288,"comedy, drama, romance"
tt7558302,"crime, drama, comedy"
tt4323594,drama
tt9850064,"thriller, animation, fantasy, action, scifi, drama, family"
tt9050352,"drama, history"
tt11753730,"documentation, history"
tt10037034,"comedy, drama"
tt9354842,"romance, comedy, drama"
tt12246190,"drama, scifi, comedy, fantasy"
tt12013558,"scifi, action, animation, fantasy"
tt10682266,"horror, comedy, thriller, fantasy"
tt10340990,"thriller, war, drama, crime"
tt8976576,"comedy, horror"
tt11963042,"crime, documentation"
tt5066664,"scifi, action, animation, fantasy"
tt6445414,"thriller, history, sport, european"
tt10050780,comedy
tt12987918,"crime, drama, thriller"
tt8404094,"comedy, drama"
tt12917170,documentation
tt9636800,animation
tt13488080,"comedy, family, animation"
tt8304498,"comedy, drama, music"
tt7970348,"comedy, drama"
tt8178486,"romance, thriller, crime, drama"
tt9860752,"romance, comedy"
tt7645780,thriller
tt9358200,"documentation, music"
tt10423460,"comedy, family"
tt7322210,"drama, music"
tt11313054,documentation
tt9310328,"scifi, animation, crime, drama, thriller, action"
tt12133722,"documentation, comedy"
tt9731242,"crime, drama, thriller"
tt10291112,"history, thriller, documentation, crime"
tt10516352,"drama, romance, comedy"
tt10376068,"comedy, music"
tt6739816,"drama, animation, action, family, fantasy, comedy, scifi, thriller, horror"
tt10187680,"crime, thriller"
tt11307176,"crime, documentation"
tt9432978,"drama, comedy"
tt8676426,"comedy, action"
tt8861802,comedy
tt10477558,"family, animation, drama, fantasy"
tt12190580,documentation
tt10404944,"crime, thriller, action, european"
tt13161310,reality
tt8035424,"documentation, crime"
tt11394170,documentation
tt6515910,"drama, european"
tt9879074,"crime, documentation"
tt12753692,"documentation, comedy"
tt9332962,"comedy, crime, family"
tt9185316,"drama, music, romance, history"
tt19363230,"animation, family"
tt1830643,"horror, thriller"
tt13660638,"crime, drama, thriller"
tt8367694,reality
tt9039142,"comedy, family, drama"
tt10456740,"thriller, action, crime"
tt11958648,"documentation, history"
tt8819596,"history, documentation"
tt8902948,drama
tt11390036,"thriller, drama, fantasy"
tt6508228,"war, fantasy, horror, thriller"
tt6251390,"romance, comedy"
tt9814900,"animation, comedy"
tt12624844,"crime, drama, thriller"
tt10326928,"music, romance, fantasy, comedy"
tt8431078,"comedy, drama"
tt12117854,comedy
tt11269704,comedy
tt13567480,comedy
tt8943224,drama
tt12048124,"documentation, sport"
tt10260638,documentation
tt10324144,"crime, drama, thriller"
tt10627584,"drama, european"
tt10050362,"comedy, romance"
tt11058644,"drama, scifi, romance"
tt8404520,"thriller, horror, drama"
tt9130542,"drama, comedy, romance"
tt9048368,"thriller, drama"
tt11569640,comedy
tt7843530,fantasy
tt12221748,documentation
tt10069398,"comedy, drama, romance"
tt9482786,comedy
tt13411948,"animation, comedy, family"
tt9398466,"drama, crime"
tt10302548,"family, comedy"
tt12929796,"thriller, horror"
tt8322592,"family, animation, action, drama, comedy, crime"
tt10243640,"documentation, history"
tt10431500,drama
tt11769304,"drama, comedy"
tt12930602,"documentation, sport"
tt9345754,"thriller, european, horror, drama"
tt11823088,"documentation, reality"
tt12031040,"action, scifi, animation, drama"
tt13492374,"documentation, crime"
tt10243692,"documentation, crime"
tt9426212,"comedy, documentation"
tt13148876,"comedy, reality"
tt10952752,comedy
tt13175760,"drama, horror, thriller"
tt9426290,"thriller, action, crime, drama"
tt8902990,"family, drama, romance"
tt13464340,"documentation, scifi, animation"
tt9244578,"drama, history, war, documentation, action"
tt2499764,"documentation, sport, comedy, european"
tt12078990,documentation
tt12875782,"fantasy, thriller, drama, action, scifi"
tt10698408,"documentation, sport"
tt11958942,"documentation, crime"
tt13070478,"reality, documentation, drama"
tt9770286,comedy
tt11053220,drama
tt9348716,"animation, comedy, drama, family"
tt11777040,"thriller, drama, action, scifi, crime"
tt9145880,"scifi, drama, romance, comedy"
tt11131980,"comedy, drama, fantasy"
tt11390530,documentation
tt8739582,"comedy, drama, romance"
tt9731222,"comedy, action"
tt12409154,documentation
tt7903530,"thriller, drama, action, crime, european"
tt12357266,comedy
tt1552211,"action, crime, thriller, scifi, drama"
tt11738792,comedy
tt11269714,"documentation, crime, thriller, drama"
tt11434862,"reality, comedy"
tt8164794,comedy
tt10715172,"crime, drama, sport, thriller"
tt11829316,"scifi, fantasy, horror, drama"
tt11150912,"drama, crime"
tt10826064,"drama, romance, thriller, comedy"
tt9612680,"documentation, thriller"
tt12850322,"drama, romance"
tt9654080,"reality, romance"
tt9486226,"drama, sport"
tt8750122,"comedy, sport"
tt8510488,"romance, comedy, drama"
tt8771910,"drama, history"
tt10506510,"drama, comedy"
tt7736496,"fantasy, music, family"
tt9184592,"scifi, thriller, family"
tt8727582,"documentation, history"
tt10767748,"thriller, drama"
tt10061766,"thriller, horror, drama, comedy, crime"
tt7937168,"drama, history, thriller, war, action, european"
tt10050766,"documentation, drama"
tt10329134,"drama, romance"
tt11525022,"drama, history"
tt11559652,"comedy, family, european"
tt11269886,"drama, comedy, romance"
tt7832848,"action, thriller, crime"
tt8403622,"drama, fantasy, thriller, scifi"
tt12034342,"drama, crime"
tt8001250,"scifi, drama, fantasy"
tt10087694,"animation, family"
tt11861072,comedy
tt9419834,"drama, thriller"
tt9826314,"animation, action, fantasy"
tt8655736,drama
tt10376904,"documentation, thriller, crime, family"
tt10681670,documentation
tt9169764,"documentation, history"
tt9664078,drama
tt10883004,"crime, documentation"
tt6435258,"documentation, sport"
tt8680902,"crime, fantasy, horror, scifi, thriller"
tt11561206,"documentation, reality"
tt11497904,documentation
tt9898858,"crime, action, comedy"
tt5848416,drama
tt9095526,"drama, european"
tt11958922,"documentation, crime, drama"
tt10525672,"history, romance, action, drama, family"
tt13563634,reality
tt12692980,"fantasy, animation, action, family"
tt10933680,"action, comedy, crime"
tt10192576,"drama, romance"
tt8478108,"drama, crime, action, thriller, romance"
tt8230872,"drama, european"
tt10895604,"comedy, fantasy, scifi, animation, action"
tt9310372,"thriller, horror, drama"
tt9058134,"animation, action, sport"
tt8784324,reality
tt15515386,"documentation, reality"
tt8130968,"thriller, crime, drama"
tt9856280,"music, documentation"
tt11163014,comedy
tt10044952,"reality, action"
tt7360648,"drama, thriller, horror, scifi"
tt13705052,"documentation, reality"
tt9169602,comedy
tt10589914,"drama, crime, horror, thriller"
tt11542920,"scifi, drama, thriller"
tt8403570,"horror, scifi, crime, drama, fantasy"
