movie_id,tmdb_id,title,hours_viewed,global_availability,release_year,type,age_certification
tt6685776,tm481188,Isoken,,,2017,MOVIE,
tt8866904,ts83820,The Judgement,,,2018,SHOW,
tt6522634,tm313472,The Lost Brother,,,2017,MOVIE,R
tt7683350,tm430057,Weapon of Choice,,,2018,MOVIE,
tt6218048,tm316744,Lucas Brothers: On Drugs,,,2017,MOVIE,
tt7018722,tm361312,A StoryBots Christmas,300000.0,Yes,2017,MOVIE,
tt8129694,ts84372,YG Future Strategy Office,,,2018,SHOW,TV-MA
tt16114198,tm407349,The Birth Reborn 2,,,2018,MOVIE,PG
tt6409782,tm327951,The Doll 2,,,2017,MOVIE,
tt9315418,tm447261,Free Rein: The Twelve Neighs of Christmas,1800000.0,Yes,2018,MOVIE,
tt7804254,tm321149,Fishtronaut: The Movie,,,2018,MOVIE,G
tt10078900,tm684591,Freej Al Taibeen,,,2018,MOVIE,PG-13
tt10455716,tm360618,The Trader,,,2018,MOVIE,
tt4157510,tm197806,For Here or to Go?,,,2017,MOVIE,
tt8219520,tm404449,Ayotzinapa: The Turtle's Pace,,,2018,MOVIE,
tt7582798,tm352865,Rodney Carrington: Here Comes the Truth,300000.0,Yes,2017,MOVIE,
tt6721132,tm412515,Coffee for All,,,2017,MOVIE,
tt8251336,tm415938,No One Will Ever Know,,,2018,MOVIE,
tt6350558,tm344562,Listen,,,2017,MOVIE,
tt6725484,tm317274,Can't Help Falling in Love,,,2017,MOVIE,
tt7335938,tm348845,Marc Maron: Too Real,100000.0,Yes,2017,MOVIE,
tt5433884,tm361588,Mission Kathmandu: The Adventures of Nelly & Simon,,,2017,MOVIE,
tt9017614,tm434676,Joe Rogan: Strange Times,1000000.0,Yes,2018,MOVIE,
tt6892388,tm346867,Lynne Koplitz: Hormonal Beast,100000.0,Yes,2017,MOVIE,
tt7073222,ts84341,What She Put on the Table,,,2017,SHOW,TV-14
tt6822400,tm319127,Vir Das: Abroad Understanding,100000.0,Yes,2017,MOVIE,
tt8893498,ts83663,A Taiwanese Tale of Two Cities,500000.0,Yes,2018,SHOW,
tt11456582,ts231159,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,,,2017,SHOW,TV-Y
tt20424818,tm349140,Joaquín Reyes: Una y no más,,,2017,MOVIE,
tt6719840,tm416458,The Insomnia Club,,,2018,MOVIE,PG-13
tt7527694,tm409376,Pickpockets,1300000.0,Yes,2018,MOVIE,
tt8498114,ts81857,Club de Cuervos Presents: The Ballad of Hugo Sánchez,400000.0,Yes,2018,SHOW,TV-MA
tt7059506,tm430660,Munafik 2,,,2018,MOVIE,
tt11256118,ts272185,Running Man,,,2017,SHOW,
tt8467788,tm421161,W. Kamau Bell: Private School Negro,100000.0,Yes,2018,MOVIE,
tt6352548,tm347060,Poster Boys,,,2017,MOVIE,PG-13
tt7371662,tm478147,The Lost Café,,,2018,MOVIE,
tt6866914,ts82564,Jimmy: The True Story of a True Idiot,500000.0,No,2018,SHOW,TV-MA
tt4315044,tm374656,Zion,100000.0,Yes,2018,MOVIE,
tt8769032,tm430059,The Hows of Us,,,2018,MOVIE,
tt8893608,tm434179,Two Catalonias,100000.0,Yes,2018,MOVIE,
tt8852242,tm445258,Marriage Palace,,,2018,MOVIE,
tt7053684,ts81632,A House of Blocks,,,2017,SHOW,TV-MA
tt6330514,tm346334,Out of Thin Air,,,2017,MOVIE,
tt7983796,ts113031,Droppin' Cash: Los Angeles,,,2018,SHOW,TV-MA
tt6318200,tm294696,Bygones Be Bygones,,,2017,MOVIE,PG-13
tt7151438,tm332500,Finally Found Someone,,,2017,MOVIE,
tt7068896,tm325610,Chris D'Elia: Man on Fire,200000.0,Yes,2017,MOVIE,
tt8159960,ts83025,Baby Ballroom,,,2017,SHOW,
tt7867724,tm351505,The Reservoir Game,,,2017,MOVIE,
tt8026108,tm423315,Pacíficum,,,2017,MOVIE,
tt8894180,tm423593,Aruna & Her Palate,,,2018,MOVIE,
tt9038520,tm434126,Rafinha Bastos: Ultimatum,100000.0,Yes,2018,MOVIE,
tt3328398,ts87591,Justice: Qalb Al Adala,,,2017,SHOW,TV-14
tt6791638,tm332572,Meghnadbodh Rohoshyo,,,2017,MOVIE,
tt5910902,tm411508,Mahi NRI,,,2017,MOVIE,
tt8438438,tm439678,Solo el amor,,,2018,MOVIE,
tt6539420,tm311193,Seeking a Man,,,2017,MOVIE,
tt7906422,tm430426,El Diesel,,,2018,MOVIE,
tt8467922,tm418894,Franco Escamilla: Por La Anécdota,,,2018,MOVIE,
tt8246636,ts58061,Memories of Love,,,2018,SHOW,TV-PG
tt6284014,ts75320,A Boy Named Flora A,,,2017,SHOW,TV-MA
tt7178034,ts119220,The Hollywood Masters,,,2017,SHOW,TV-MA
tt9270416,tm446104,Fantastica,,,2018,MOVIE,G
tt7512304,tm352951,Smaller and Smaller Circles,,,2017,MOVIE,
tt7520228,tm354136,"El Especial de Alex Fernández, el Especial",,,2017,MOVIE,
tt9315848,tm447514,Vir Das: Losing It,100000.0,Yes,2018,MOVIE,PG-13
tt7933564,tm374395,Vanjagar Ulagam,,,2018,MOVIE,PG-13
tt8007436,tm376844,Penalty Kick,,,2018,MOVIE,PG-13
tt8595708,tm426238,Pulang,200000.0,No,2018,MOVIE,
tt6794448,tm346390,Brad Paisley's Comedy Rodeo,100000.0,Yes,2017,MOVIE,
tt9315892,ts104093,Dance & Sing With True,,,2018,SHOW,
tt8499662,ts82887,The Could've-Gone-All-the-Way Committee,,,2018,SHOW,TV-14
tt7981260,tm369315,Garbage,,,2018,MOVIE,
tt6680270,tm320756,Tracy Morgan: Staying Alive,100000.0,Yes,2017,MOVIE,
tt8560884,ts83407,Follow This,,,2018,SHOW,TV-MA
tt4699202,tm345225,Gurgaon,,,2017,MOVIE,
tt7607452,tm408257,Todo lo que sería Lucas Lauriente,,,2018,MOVIE,
tt8076266,tm371188,#FriendButMarried,,,2018,MOVIE,
tt7104984,tm429174,Gun City,800000.0,Yes,2018,MOVIE,
tt6856186,tm362047,Todd Barry: Spicy Honey,100000.0,Yes,2017,MOVIE,
tt7535792,tm351171,My Travel Buddy,,,2017,MOVIE,PG-13
tt9060526,tm434776,Mo Amer: The Vagabond,200000.0,Yes,2018,MOVIE,
tt8861786,tm444576,Puppy Star Christmas,,,2018,MOVIE,PG
tt6514218,tm814861,Noblemen,,,2018,MOVIE,
tt6225842,tm431214,Back to Q82,,,2017,MOVIE,
tt4389410,tm363181,Ladies First,,,2017,MOVIE,G
tt8413624,tm466084,Voulez-vous rire avec moi ce soir?,,,2018,MOVIE,
tt8167872,tm413082,Recovery Boys,400000.0,Yes,2018,MOVIE,
tt8329618,tm449860,King of Boys,,,2018,MOVIE,
tt8234502,tm431169,Late Life: The Chien-Ming Wang Story,,,2018,MOVIE,
tt9163340,tm476959,What Did I Mess,,,2018,MOVIE,PG-13
tt9234638,tm458074,"Edmilson Filho: Notas, Comedy about Relationships",100000.0,No,2018,MOVIE,
tt7502214,tm353791,Seven Sundays,,,2017,MOVIE,
tt7087944,tm246330,Pandigai,,,2017,MOVIE,R
tt6514010,tm426994,Brij Mohan Amar Rahe!,,,2018,MOVIE,
tt6940696,tm364769,Pahuna: The Little Visitors,,,2017,MOVIE,
tt7822454,tm442354,Adhugo,,,2018,MOVIE,
tt7607400,tm423802,Luciano Mellera: Infantiloide,100000.0,No,2018,MOVIE,PG-13
tt7607498,tm426367,Coco y Raulito: Carrusel de ternura,,,2018,MOVIE,PG-13
tt5917052,tm312738,Jindua,,,2017,MOVIE,
tt5814408,tm358746,A Witches' Ball,,,2017,MOVIE,PG
tt7624932,tm416341,HiGH&LOW The Movie 3: Final Mission,,,2017,MOVIE,
tt7388694,tm368448,Eve's Apple,,,2017,MOVIE,
tt8583378,tm420311,Ana e Vitória,,,2018,MOVIE,
tt5117484,tm316658,Frat Star,,,2017,MOVIE,
tt6406976,tm325650,King of Peking,,,2017,MOVIE,
tt8587122,tm424162,Secrets in the Hot Spring,,,2018,MOVIE,
tt6346982,tm368350,Jonaki,,,2018,MOVIE,
tt8476276,tm438105,Into the Wind,,,2018,MOVIE,
tt8004552,tm373864,Agustín Aristarán: Soy Rada,,,2018,MOVIE,
tt6333072,tm323300,Joshua: Teenager vs. Superpower,,,2017,MOVIE,
tt7127976,tm327619,Aditi Mittal: Things They Wouldn't Let Me Say,,,2017,MOVIE,
tt8201924,tm407881,Fary Is the New Black,200000.0,Yes,2018,MOVIE,
tt8329296,tm440208,Hadithi za Kumekucha: Fatuma,,,2018,MOVIE,
tt9765900,tm435333,DTC –Yukemuri Junjo Hen– from HiGH&LOW,,,2018,MOVIE,
tt7607558,tm367105,Alejandro Riaño: Especial de stand up,100000.0,No,2018,MOVIE,
tt6544850,tm307698,My Ex & Whys,,,2017,MOVIE,
tt8045670,tm373134,Night of Knots,,,2018,MOVIE,G
tt8493514,tm446558,Hedefim Sensin,,,2018,MOVIE,
tt5827360,tm336227,Catching Feelings,,,2017,MOVIE,
tt5820544,tm242887,Sei,,,2018,MOVIE,
tt7322864,tm413266,Pup Star: World Tour,,,2018,MOVIE,G
tt15007420,tm1063790,A Man for The Weekend,,,2017,MOVIE,
tt9074344,tm438423,For the Broken Hearted,,,2018,MOVIE,
tt9046560,tm447328,ReMastered: Who Killed Jam Master Jay?,100000.0,Yes,2018,MOVIE,
tt20783648,tm1223999,Motu Patlu in Dragon World,,,2017,MOVIE,
tt7099076,tm376421,HiGH&LOW The Movie 2: End of Sky,,,2017,MOVIE,
tt9537072,tm411649,Thug Life,,,2017,MOVIE,
tt5513920,tm328041,Doob,,,2017,MOVIE,
tt9248252,tm445852,Three Words to Forever,,,2018,MOVIE,
tt7385538,tm479734,Table Manners,,,2018,MOVIE,
tt9060390,tm438005,First Love,,,2018,MOVIE,
tt9085726,tm436704,Super Monsters Save Halloween,300000.0,Yes,2018,MOVIE,
tt7127344,tm348191,Love You to the Stars and Back,,,2017,MOVIE,
tt10515548,tm701033,Na stojáka v kině,,,2018,MOVIE,
tt20764708,tm1223783,Motu Patlu: Mission Moon,,,2018,MOVIE,
tt3257794,tm469399,Music Teacher,,,2018,MOVIE,
tt6502534,tm305227,Daniel Sosa: Sosafado,100000.0,No,2017,MOVIE,
tt8581230,tm350116,B. A. Pass 2,,,2017,MOVIE,
tt7713204,tm361161,DreamWorks Home: For the Holidays,500000.0,Yes,2017,MOVIE,PG-13
tt7229730,tm349418,The Royal Hibiscus Hotel,,,2018,MOVIE,
tt8529070,tm450512,Pinky Memsaab,,,2018,MOVIE,
tt6603812,tm415245,Crossroads: One Two Jaga,100000.0,No,2018,MOVIE,
tt7243756,tm479933,Project Papa,,,2018,MOVIE,G
tt7183082,tm345960,Alan Saldaña: mi vida de pobre,,,2017,MOVIE,
tt8665900,tm417488,Mama's Boy,,,2018,MOVIE,
tt7663776,tm370781,Natalia Valdebenito: El especial,100000.0,No,2018,MOVIE,
tt7843946,tm362878,Dilan 1990,,,2018,MOVIE,
tt7647198,tm358370,Love and Shukla,,,2017,MOVIE,
tt7607492,tm369453,Mau Nieto: viviendo sobrio… desde el bar,,,2018,MOVIE,
tt10485928,tm815509,Mrs. Miracle Animals: An Squirrel's Princess Bride,,,2017,MOVIE,
tt7587068,tm358188,Alexis de Anda: Mea Culpa,,,2017,MOVIE,
tt8748256,tm442805,My Travel Buddy 2,,,2018,MOVIE,PG-13
tt6568868,tm307383,Ghost Hunting,,,2017,MOVIE,
tt7819668,tm478701,Lara and the Beat,,,2018,MOVIE,
tt7607318,tm414746,Carlos Ballarta: furia ñera,,,2018,MOVIE,
tt6852616,tm324753,Marco Luque - We are together,,,2017,MOVIE,
tt6690322,tm314138,Felipe Neto: My Life Makes No Sense,100000.0,No,2017,MOVIE,
tt5161784,tm244473,Blessed Benefit,,,2017,MOVIE,
tt7904606,tm478654,Salam - The First ****** Nobel Laureate,,,2018,MOVIE,
tt8791742,ts80859,Here to Heart,,,2018,SHOW,TV-14
tt8607728,tm460198,Catch.er,,,2017,MOVIE,
tt7607450,tm369210,Ricardo Quevedo: Hay gente así,100000.0,No,2018,MOVIE,
tt6949882,tm404569,Shubh Aarambh,,,2017,MOVIE,
tt7486356,tm367613,Mr. Chandramouli,,,2018,MOVIE,
tt7541708,tm350945,Posesif,,,2017,MOVIE,
tt7741602,tm478967,Until Midnight,,,2018,MOVIE,R
tt9154584,tm438250,"I, Potro",,,2018,MOVIE,
tt8507516,tm369456,Fakkah Fuzz: Almost Banned,,,2018,MOVIE,
tt7606464,tm368284,Arango y Sanint: Ríase el show,,,2018,MOVIE,
tt7607260,tm376709,Jani Dueñas: Grandes fracasos de ayer y hoy,,,2018,MOVIE,
tt5882416,tm316923,Kartini: Princess of Java,,,2017,MOVIE,
tt8081748,tm375836,Adel Karam: Live from Beirut,,,2018,MOVIE,R
tt6891660,tm480647,Ayana,,,2017,MOVIE,
tt9084890,tm450769,Nathicharami,,,2018,MOVIE,
tt6972212,tm452767,Next Enti?,,,2018,MOVIE,
tt8757960,tm430666,Hantu Kak Limah,,,2018,MOVIE,
tt7752142,tm369079,Todd Glass: Act Happy,,,2018,MOVIE,
tt7607332,tm416134,Fernando Sanjiao: Hombre,,,2018,MOVIE,
tt8140738,tm404828,Yoo Byung Jae: Too Much Information,,,2018,MOVIE,
tt6127024,tm321035,Mawlana,,,2017,MOVIE,
tt9233904,tm441915,Elf Pets: Santa's St. Bernards Save Christmas,,,2018,MOVIE,G
tt6950250,tm361633,Potato Potahto,,,2017,MOVIE,
tt11151836,ts229123,Little Singham,,,2018,SHOW,
tt7902184,tm368006,Harith Iskander: I Told You So,100000.0,Yes,2018,MOVIE,
tt5158844,tm840936,Zoé: Panoramas,,,2017,MOVIE,PG
tt6487242,tm430459,La Leyenda del Diamante,,,2018,MOVIE,
tt9189572,tm440324,Santo cachón,,,2018,MOVIE,
tt7924854,ts78444,Luna Petunia Return to Amazia,,,2018,SHOW,TV-Y
tt8540608,tm1146751,Bahasha,,,2018,MOVIE,
tt8328418,tm411528,Enissa Amani: Ehrenwort,,,2018,MOVIE,PG
tt6524440,ts84555,The Unknown Hitman: The Story of El Cholo Adrián,,,2017,SHOW,TV-MA
tt3407614,tm153164,Puriyaatha Puthir,,,2017,MOVIE,
tt6833550,tm320949,Simplemente Manu NNa,,,2017,MOVIE,
tt8857590,tm428877,Babamın Ceketi,,,2018,MOVIE,
tt6436212,tm314677,Silence Is Welcome,,,2017,MOVIE,
tt7034962,ts54112,Life Plan A and B,,,2017,SHOW,TV-PG
tt6522846,tm306680,Grillo vs Grillo,,,2017,MOVIE,
tt8571410,tm430748,Neevevaro,,,2018,MOVIE,PG
tt7607416,tm369452,Sebastián Marcelo Wainraich,,,2018,MOVIE,
tt8686460,tm471288,Baby Mamas,,,2018,MOVIE,
tt7698408,ts80445,The Honeymoon Stand Up Special,,,2018,SHOW,
tt9140904,tm491499,Fan of Amoory,,,2018,MOVIE,G
tt9033440,tm493814,Satria Heroes: Revenge of the Darkness,,,2017,MOVIE,
tt8531618,tm465864,Hajwala 2: Mysterious Mission,,,2018,MOVIE,PG-13
tt9866736,tm433087,Rise: Ini Kalilah,,,2018,MOVIE,
tt7853268,tm336084,Echcharikkai,,,2018,MOVIE,
tt7128070,tm360763,Verses of Love 2,,,2017,MOVIE,
tt7924764,tm370472,Kavin Jay : Everybody Calm Down!,,,2018,MOVIE,
tt7686876,tm368697,Unexpectedly Yours,,,2017,MOVIE,
tt12467250,ts250172,Afronta!,,,2017,SHOW,TV-PG
tt8273258,tm420789,Lilli,,,2018,MOVIE,PG
tt7201224,ts97584,Highland: Thailand's Marijuana Awakening,,,2017,SHOW,TV-MA
tt10546234,tm819641,Match,,,2017,MOVIE,
tt8506874,tm458186,Komola Rocket,,,2018,MOVIE,
tt8426270,tm430496,D.L. Hughley: Contrarian,200000.0,Yes,2018,MOVIE,
tt7138456,tm327926,Panoptic,,,2017,MOVIE,
tt7183876,tm327636,Joe Mande's Award-Winning Comedy Special,,,2017,MOVIE,
tt7871636,tm366383,Deliha 2,,,2018,MOVIE,G
tt8134310,tm349134,Fabrizio Copano: solo pienso en mí,,,2017,MOVIE,
tt6386352,tm285712,Jen Kirkman: Just Keep Livin'?,,,2017,MOVIE,
tt9437052,tm834886,Wedy Atkalam,,,2018,MOVIE,
tt8847418,tm494577,Oga Bolaji,,,2018,MOVIE,
tt8669070,tm426260,Si Doel the Movie,,,2018,MOVIE,
tt1312171,ts76645,The Umbrella Academy,74000000.0,Yes,2019,SHOW,TV-14
tt10589968,ts216746,The Secret of Skinwalker Ranch,,,2020,SHOW,TV-PG
tt9077530,ts89840,Virgin River,,,2019,SHOW,TV-14
tt8367814,tm441050,The Gentlemen,,,2019,MOVIE,R
tt9335498,ts87466,Demon Slayer: Kimetsu no Yaiba,,,2019,SHOW,TV-MA
tt9561862,ts88361,"Love, Death & Robots",,,2019,SHOW,TV-MA
tt7772602,ts87248,In the Dark,,,2019,SHOW,TV-14
tt10233448,ts90311,Vinland Saga,,,2019,SHOW,TV-MA
tt8036272,ts80962,Tuca & Bertie,1200000.0,Yes,2019,SHOW,TV-MA
tt7520794,ts86497,Russian Doll,8900000.0,Yes,2019,SHOW,TV-MA
tt10436228,ts254656,Jurassic World: Camp Cretaceous,,,2020,SHOW,TV-PG
tt5180504,ts57327,The Witcher,164900000.0,Yes,2019,SHOW,TV-MA
tt8740790,ts216679,Bridgerton,270000000.0,Yes,2020,SHOW,TV-MA
tt11937662,ts237109,Control Z,22100000.0,Yes,2020,SHOW,TV-MA
tt8398600,ts81007,After Life,21000000.0,Yes,2019,SHOW,TV-MA
tt7698468,tm510203,A Call to Spy,,,2019,MOVIE,PG-13
tt10713450,ts86912,Surviving R. Kelly,,,2019,SHOW,TV-14
tt10473306,ts252505,Are You Afraid of the Dark?,,,2019,SHOW,TV-PG
tt10098498,ts191559,The UnXplained,,,2019,SHOW,TV-14
tt10048342,ts89259,The Queen's Gambit,,,2020,SHOW,TV-MA
tt7588054,ts83555,"Roswell, New Mexico",,,2019,SHOW,TV-14
tt7767422,ts82915,Sex Education,76800000.0,Yes,2019,SHOW,TV-MA
tt8064302,ts82914,Dead to Me,,,2019,SHOW,TV-MA
tt10483610,ts215046,Capitani,,,2019,SHOW,TV-MA
tt10050772,ts90234,I Think You Should Leave with Tim Robinson,,,2019,SHOW,TV-MA
tt8289930,ts88613,Formula 1: Drive to Survive,,,2019,SHOW,TV-MA
tt8420184,ts81120,The Last Dance,,,2020,SHOW,TV-MA
tt3007572,ts87953,Locke & Key,63800000.0,Yes,2020,SHOW,TV-14
tt10293938,ts235655,Outer Banks,,,2020,SHOW,TV-MA
tt8962124,ts84146,Emily in Paris,,,2020,SHOW,TV-MA
tt10003008,tm681578,The Rental,,,2020,MOVIE,R
tt7909970,ts221904,Unbelievable,,,2019,SHOW,TV-MA
tt6611916,ts55762,Kingdom,16900000.0,Yes,2019,SHOW,TV-MA
tt7939766,tm369594,I'm Thinking of Ending Things,2600000.0,Yes,2020,MOVIE,R
tt1302006,tm244149,The Irishman,28800000.0,Yes,2019,MOVIE,R
tt9908860,ts100116,Blown Away,,,2019,SHOW,TV-PG
tt10875696,ts219101,Marianne,4700000.0,Yes,2019,SHOW,TV-MA
tt9612516,ts87453,Space Force,10500000.0,Yes,2020,SHOW,TV-MA
tt11904786,ts222988,Love on the Spectrum,,,2019,SHOW,TV-14
tt10062292,ts235758,Never Have I Ever,,,2020,SHOW,TV-14
tt8936646,tm496322,Extraction,86100000.0,Yes,2020,MOVIE,R
tt9698480,ts224901,The Stranger,,,2020,SHOW,TV-MA
tt12888462,tm863808,My Octopus Teacher,2900000.0,Yes,2020,MOVIE,
tt9016974,tm827638,Synchronic,,,2019,MOVIE,R
tt8788458,ts84633,The Promised Neverland,,,2019,SHOW,TV-MA
tt8949056,tm460124,"Yes, God, Yes",,,2020,MOVIE,R
tt9139220,ts88379,Dracula,9400000.0,Yes,2020,SHOW,TV-MA
tt8228288,tm824398,The Platform,,,2019,MOVIE,
tt7846844,tm911973,Enola Holmes,16700000.0,Yes,2020,MOVIE,PG-13
tt9174536,ts249891,The Comey Rule,,,2020,SHOW,TV-MA
tt7556122,tm849003,The Old Guard,28100000.0,Yes,2020,MOVIE,R
tt8923854,ts89564,Black Summer,30000000.0,Yes,2019,SHOW,TV-MA
tt8508734,tm845489,His House,1900000.0,No,2020,MOVIE,
tt7653254,tm403709,Marriage Story,6100000.0,Yes,2019,MOVIE,R
tt11755260,ts224303,The Daily Life of the Immortal King,,,2020,SHOW,TV-14
tt3387520,tm362198,Scary Stories to Tell in the Dark,,,2019,MOVIE,PG-13
tt7395114,tm368699,The Devil All the Time,,,2020,MOVIE,R
tt10189300,tm828369,Lunana: A Yak in the Classroom,,,2019,MOVIE,
tt8258074,tm502532,Fantastic Fungi,,,2019,MOVIE,
tt7984766,tm417392,The King,13000000.0,Yes,2019,MOVIE,R
tt10795658,ts219660,Alice in Borderland,,,2020,SHOW,TV-MA
tt6905690,ts57213,The Dark Crystal: Age of Resistance,3100000.0,Yes,2019,SHOW,TV-PG
tt7137906,ts82913,When They See Us,,,2019,SHOW,TV-MA
tt1206885,tm414584,Rambo: Last Blood,,,2019,MOVIE,R
tt10970552,ts221200,The Haunting of Bly Manor,18700000.0,Yes,2020,SHOW,TV-MA
tt7541106,tm817504,1BR,,,2019,MOVIE,
tt7052494,tm412937,Trading Paint,,,2019,MOVIE,R
tt9077540,ts237107,Sweet Magnolias,43500000.0,Yes,2020,SHOW,TV-14
tt6560164,tm456156,Sweetheart,,,2019,MOVIE,PG-13
tt6841122,tm943790,Summerland,,,2020,MOVIE,PG
tt5431890,tm239927,Official Secrets,,,2019,MOVIE,R
tt9059350,ts89210,Warrior Nun,45500000.0,Yes,2020,SHOW,TV-MA
tt11161474,tm919961,Pieces of a Woman,,,2020,MOVIE,R
tt8781414,tm427335,Freaks,,,2019,MOVIE,R
tt8688634,tm431321,21 Bridges,,,2019,MOVIE,R
tt8106534,tm417553,6 Underground,38600000.0,Yes,2019,MOVIE,R
tt10618286,tm821789,Mank,,,2020,MOVIE,R
tt9893250,tm834851,I Care a Lot,,,2020,MOVIE,R
tt11318602,ts223210,Don't F**k with Cats: Hunting an Internet Killer,,,2019,SHOW,TV-MA
tt9243946,tm827648,El Camino: A Breaking Bad Movie,15700000.0,Yes,2019,MOVIE,R
tt7374948,tm460948,Always Be My Maybe,7800000.0,Yes,2019,MOVIE,PG-13
tt8879894,ts107724,The Defeated,,,2020,SHOW,TV-MA
tt11464826,tm847085,The Social Dilemma,2900000.0,Yes,2020,MOVIE,PG-13
tt8855960,tm494295,Straight Up,,,2019,MOVIE,
tt3833480,tm916405,The Outpost,,,2020,MOVIE,R
tt5919756,tm823545,Disappearance at Clifton Hill,,,2020,MOVIE,
tt1488606,tm244207,Triple Frontier,26500000.0,Yes,2019,MOVIE,R
tt8580274,tm849004,Eurovision Song Contest: The Story of Fire Saga,4600000.0,Yes,2020,MOVIE,PG-13
tt11056808,ts218802,The Family,,,2019,SHOW,TV-14
tt10919486,ts287836,Into the Night,12700000.0,Yes,2020,SHOW,TV-MA
tt7605074,tm423666,The Wandering Earth,4200000.0,Yes,2019,MOVIE,PG-13
tt10521092,tm818266,The Forgotten Battle,,,2020,MOVIE,
tt10098620,ts225651,Feel Good,3200000.0,Yes,2020,SHOW,TV-MA
tt10362466,tm813695,After We Collided,4200000.0,No,2020,MOVIE,R
tt8110640,tm448792,In the Shadow of the Moon,12500000.0,Yes,2019,MOVIE,R
tt6259380,tm1121246,Code 8,,,2019,MOVIE,
tt4332232,tm447963,Fractured,12500000.0,Yes,2019,MOVIE,R
tt9251798,ts104401,Ragnarok,36300000.0,Yes,2020,SHOW,TV-MA
tt10886166,tm832345,365 Days,,,2020,MOVIE,
tt11704040,ts304505,Love Is Blind,,,2020,SHOW,TV-MA
tt9359220,ts103702,Young Wallander,5800000.0,Yes,2020,SHOW,TV-MA
tt9827854,ts88577,Hollywood,4900000.0,Yes,2020,SHOW,TV-MA
tt9253866,ts85398,Our Planet,40100000.0,Yes,2019,SHOW,TV-G
tt10359446,ts91039,The Chef Show,,,2019,SHOW,TV-MA
tt13322572,ts257301,Big Timber,,,2020,SHOW,
tt7826108,ts95997,Raising Dion,42100000.0,Yes,2019,SHOW,TV-G
tt6292852,tm428856,I Am Mother,5800000.0,No,2019,MOVIE,PG-13
tt8784956,tm983787,Ava,11700000.0,No,2020,MOVIE,R
tt1070874,tm840196,The Trial of the Chicago 7,2700000.0,Yes,2020,MOVIE,R
tt0800325,tm455636,The Dirt,7100000.0,Yes,2019,MOVIE,R
tt7423538,ts82912,Ratched,10000000.0,Yes,2020,SHOW,TV-MA
tt8707922,tm824331,Can You Keep a Secret?,,,2019,MOVIE,
tt7971476,ts84663,The Politician,3300000.0,Yes,2019,SHOW,TV-14
tt1618434,tm441231,Murder Mystery,87900000.0,Yes,2019,MOVIE,PG-13
tt9777644,tm843444,Da 5 Bloods,3700000.0,Yes,2020,MOVIE,R
tt10539608,tm832916,The Midnight Sky,8300000.0,Yes,2020,MOVIE,PG-13
tt11841276,ts242210,The Cursed,,,2020,SHOW,TV-MA
tt11147852,ts221749,Dorohedoro,3300000.0,Yes,2020,SHOW,TV-MA
tt8778064,ts86165,The Society,14200000.0,Yes,2019,SHOW,TV-MA
tt7607544,ts225522,Unorthodox,,,2020,SHOW,TV-MA
tt19354884,ts116814,The Twelve,,,2019,SHOW,TV-MA
tt9184986,ts246072,Barbarians,14100000.0,Yes,2020,SHOW,TV-MA
tt8169446,tm458553,Wine Country,5900000.0,Yes,2019,MOVIE,R
tt10681222,ts218569,The Movies That Made Us,,,2019,SHOW,TV-PG
tt9619798,tm886464,The Wrong Missy,21000000.0,Yes,2020,MOVIE,R
tt6472976,tm417416,Five Feet Apart,,,2019,MOVIE,PG-13
tt9173418,tm439163,Brahms: The Boy II,1500000.0,No,2020,MOVIE,PG-13
tt4126476,tm426428,After,3500000.0,No,2019,MOVIE,PG-13
tt8210856,ts84661,Cursed,22200000.0,Yes,2020,SHOW,TV-MA
tt8075260,tm441232,Someone Great,3500000.0,Yes,2019,MOVIE,R
tt10872880,ts220751,Lego Jurassic World: Legend of Isla Nublar,,,2019,SHOW,TV-PG
tt9056818,tm450262,Last Breath,,,2019,MOVIE,
tt8880894,ts83082,Living with Yourself,7300000.0,Yes,2019,SHOW,TV-MA
tt8001106,ts113842,Giri/Haji,,,2019,SHOW,TV-MA
tt8404614,tm435520,The Two Popes,3900000.0,Yes,2019,MOVIE,PG-13
tt2235695,tm443615,Rebecca,5700000.0,Yes,2020,MOVIE,PG-13
tt8426594,tm432765,The Wind,,,2019,MOVIE,R
tt5952634,ts129445,The Spy,,,2019,SHOW,TV-MA
tt9684220,tm456436,Bad Trip,,,2020,MOVIE,
tt14033496,ts241486,Pokémon Journeys: The Series,,,2020,SHOW,TV-PG
tt9683478,tm470240,The Half of It,,,2020,MOVIE,PG-13
tt8526872,tm458585,Dolemite Is My Name,2700000.0,Yes,2019,MOVIE,R
tt10161886,tm678022,The Prom,1000000.0,Yes,2020,MOVIE,PG-13
tt12312250,ts237560,Jeffrey Epstein: Filthy Rich,,,2020,SHOW,TV-MA
tt13624584,ts269397,Bogdan Boner: Egzorcysta,,,2020,SHOW,TV-MA
tt5690870,tm361746,Ophelia,,,2019,MOVIE,PG-13
tt11073588,ts105825,The Valhalla Murders,,,2019,SHOW,TV-MA
tt10514222,tm821143,Ma Rainey's Black Bottom,900000.0,Yes,2020,MOVIE,R
tt7949606,ts113506,The Last Czars,,,2019,SHOW,TV-MA
tt10530176,tm453862,The Call,4600000.0,Yes,2020,MOVIE,
tt6772802,tm849022,Hillbilly Elegy,5500000.0,Yes,2020,MOVIE,R
